,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
153,MCSSA015490,TOLUCA,MEXICO,PLSSA014811,ZACAPOAXTLA,PUEBLA,322 km,321891,4 hours 26 mins,15981
154,MCSSA015490,TOLUCA,MEXICO,PLSSA014823,ZACAPOAXTLA,PUEBLA,322 km,321891,4 hours 26 mins,15981
155,MCSSA015490,TOLUCA,MEXICO,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,255 km,254793,3 hours 37 mins,13022
156,MCSSA015490,TOLUCA,MEXICO,PLSSA014840,HUEJOTZINGO,PUEBLA,172 km,172356,2 hours 29 mins,8920
157,MCSSA015490,TOLUCA,MEXICO,PLSSA014852,PUEBLA,PUEBLA,191 km,191264,2 hours 54 mins,10421
158,MCSSA015490,TOLUCA,MEXICO,PLSSA014864,PUEBLA,PUEBLA,191 km,191264,2 hours 54 mins,10421
159,MCSSA015490,TOLUCA,MEXICO,PLSSA014876,PUEBLA,PUEBLA,191 km,191264,2 hours 54 mins,10421
160,MCSSA015490,TOLUCA,MEXICO,PLSSA014881,IZÚCAR DE MATAMOROS,PUEBLA,216 km,215768,3 hours 12 mins,11511
161,MCSSA015490,TOLUCA,MEXICO,PLSSA014893,ACATLÁN,PUEBLA,303 km,303357,4 hours 57 mins,17791
162,MCSSA015490,TOLUCA,MEXICO,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,284 km,283614,4 hours 17 mins,15429
163,MCSSA015490,TOLUCA,MEXICO,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,284 km,283614,4 hours 17 mins,15429
164,MCSSA015490,TOLUCA,MEXICO,PLSSA014922,TEHUACÁN,PUEBLA,311 km,311198,4 hours 1 min,14483
165,MCSSA015502,TOLUCA,MEXICO,PLSSA006306,CUAUTLANCINGO,PUEBLA,173 km,173178,2 hours 28 mins,8904
166,MCSSA015502,TOLUCA,MEXICO,PLSSA014794,HUAUCHINANGO,PUEBLA,226 km,225948,3 hours 0 mins,10780
167,MCSSA015502,TOLUCA,MEXICO,PLSSA014806,CHIGNAHUAPAN,PUEBLA,240 km,240098,3 hours 12 mins,11523
168,MCSSA015502,TOLUCA,MEXICO,PLSSA014811,ZACAPOAXTLA,PUEBLA,318 km,317758,4 hours 22 mins,15744
169,MCSSA015502,TOLUCA,MEXICO,PLSSA014823,ZACAPOAXTLA,PUEBLA,318 km,317758,4 hours 22 mins,15744
170,MCSSA015502,TOLUCA,MEXICO,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,251 km,250660,3 hours 33 mins,12785
171,MCSSA015502,TOLUCA,MEXICO,PLSSA014840,HUEJOTZINGO,PUEBLA,168 km,168223,2 hours 25 mins,8683
172,MCSSA015502,TOLUCA,MEXICO,PLSSA014852,PUEBLA,PUEBLA,187 km,187130,2 hours 50 mins,10184
173,MCSSA015502,TOLUCA,MEXICO,PLSSA014864,PUEBLA,PUEBLA,187 km,187130,2 hours 50 mins,10184
174,MCSSA015502,TOLUCA,MEXICO,PLSSA014876,PUEBLA,PUEBLA,187 km,187130,2 hours 50 mins,10184
175,MCSSA015502,TOLUCA,MEXICO,PLSSA014881,IZÚCAR DE MATAMOROS,PUEBLA,212 km,211635,3 hours 8 mins,11274
