,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
145,TCSSA016634,MACUSPANA,TABASCO,CSSSA017370,PICHUCALCO,CHIAPAS,86.2 km,86199,1 hour 36 mins,5787
146,TCSSA016634,MACUSPANA,TABASCO,CSSSA017382,PALENQUE,CHIAPAS,102 km,101578,1 hour 41 mins,6038
147,TCSSA016634,MACUSPANA,TABASCO,CSSSA017394,TAPACHULA,CHIAPAS,619 km,618783,8 hours 41 mins,31266
148,TCSSA016634,MACUSPANA,TABASCO,CSSSA017406,TONALÁ,CHIAPAS,397 km,396612,5 hours 35 mins,20076
149,TCSSA016634,MACUSPANA,TABASCO,CSSSA017411,OCOSINGO,CHIAPAS,178 km,177985,4 hours 14 mins,15237
150,TCSSA016651,NACAJUCA,TABASCO,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,260 km,259749,3 hours 59 mins,14322
151,TCSSA016651,NACAJUCA,TABASCO,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,267 km,267314,4 hours 12 mins,15124
152,TCSSA016651,NACAJUCA,TABASCO,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,326 km,325506,5 hours 2 mins,18113
153,TCSSA016651,NACAJUCA,TABASCO,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,411 km,410612,6 hours 37 mins,23831
154,TCSSA016651,NACAJUCA,TABASCO,CSSSA017365,VILLAFLORES,CHIAPAS,325 km,324836,4 hours 57 mins,17829
155,TCSSA016651,NACAJUCA,TABASCO,CSSSA017370,PICHUCALCO,CHIAPAS,106 km,105640,1 hour 53 mins,6770
156,TCSSA016651,NACAJUCA,TABASCO,CSSSA017382,PALENQUE,CHIAPAS,167 km,166795,2 hours 39 mins,9520
157,TCSSA016651,NACAJUCA,TABASCO,CSSSA017394,TAPACHULA,CHIAPAS,586 km,585820,8 hours 19 mins,29942
158,TCSSA016651,NACAJUCA,TABASCO,CSSSA017406,TONALÁ,CHIAPAS,364 km,363649,5 hours 13 mins,18751
159,TCSSA016651,NACAJUCA,TABASCO,CSSSA017411,OCOSINGO,CHIAPAS,243 km,243202,5 hours 12 mins,18719
160,TCSSA016675,PARAÍSO,TABASCO,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,256 km,255629,4 hours 11 mins,15041
161,TCSSA016675,PARAÍSO,TABASCO,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,263 km,263193,4 hours 24 mins,15843
162,TCSSA016675,PARAÍSO,TABASCO,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,321 km,321386,5 hours 14 mins,18832
163,TCSSA016675,PARAÍSO,TABASCO,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,406 km,406492,6 hours 49 mins,24550
164,TCSSA016675,PARAÍSO,TABASCO,CSSSA017365,VILLAFLORES,CHIAPAS,321 km,320716,5 hours 9 mins,18548
165,TCSSA016675,PARAÍSO,TABASCO,CSSSA017370,PICHUCALCO,CHIAPAS,129 km,129236,2 hours 17 mins,8206
166,TCSSA016675,PARAÍSO,TABASCO,CSSSA017382,PALENQUE,CHIAPAS,220 km,220172,3 hours 15 mins,11726
167,TCSSA016675,PARAÍSO,TABASCO,CSSSA017394,TAPACHULA,CHIAPAS,582 km,581699,8 hours 31 mins,30661
168,TCSSA016675,PARAÍSO,TABASCO,CSSSA017406,TONALÁ,CHIAPAS,360 km,359528,5 hours 25 mins,19470
169,TCSSA016675,PARAÍSO,TABASCO,CSSSA017411,OCOSINGO,CHIAPAS,297 km,296580,5 hours 49 mins,20925
170,TCSSA016692,TACOTALPA,TABASCO,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,303 km,303300,4 hours 38 mins,16692
