,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
120,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,362 km,362405,4 hours 47 mins,17195
121,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,204 km,203689,4 hours 33 mins,16377
122,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,205 km,205410,4 hours 39 mins,16713
123,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,564 km,563969,7 hours 31 mins,27057
124,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,GRSSA011696,OMETEPEC,GUERRERO,646 km,646007,9 hours 11 mins,33078
125,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,467 km,467377,6 hours 7 mins,22022
126,PLSSA014922,TEHUACÁN,PUEBLA,GRSSA011560,TLAPEHUALA,GUERRERO,518 km,517738,7 hours 11 mins,25852
127,PLSSA014922,TEHUACÁN,PUEBLA,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,353 km,353218,4 hours 14 mins,15240
128,PLSSA014922,TEHUACÁN,PUEBLA,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,417 km,417244,4 hours 38 mins,16709
129,PLSSA014922,TEHUACÁN,PUEBLA,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,416 km,416064,4 hours 36 mins,16539
130,PLSSA014922,TEHUACÁN,PUEBLA,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,258 km,257968,5 hours 18 mins,19078
131,PLSSA014922,TEHUACÁN,PUEBLA,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,260 km,259689,5 hours 24 mins,19414
132,PLSSA014922,TEHUACÁN,PUEBLA,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,618 km,617628,7 hours 20 mins,26402
133,PLSSA014922,TEHUACÁN,PUEBLA,GRSSA011696,OMETEPEC,GUERRERO,700 km,699666,9 hours 0 mins,32422
134,PLSSA014922,TEHUACÁN,PUEBLA,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,521 km,521036,5 hours 56 mins,21366
